id,user_id,doubt_id,created_at,activity_type
2225438,129364,252788,2020-01-11 16:47:37 UTC,accept
2225480,36526,252724,2020-01-11 16:50:01 UTC,assign
2225491,71,250008,2020-01-11 16:50:21 UTC,inactivate
2225496,71,252977,2020-01-11 16:50:23 UTC,inactivate
2225501,36526,252724,2020-01-11 16:50:28 UTC,accept
2225505,129364,252721,2020-01-11 16:50:35 UTC,assign
2225507,175277,250008,2020-01-11 16:50:38 UTC,assign
2225508,360714,250282,2020-01-11 16:50:42 UTC,rate
2225509,175277,250008,2020-01-11 16:50:44 UTC,accept
2225513,19706,252977,2020-01-11 16:50:58 UTC,assign
2225515,19706,252977,2020-01-11 16:51:03 UTC,reject
2225516,19706,252977,2020-01-11 16:51:05 UTC,assign
2225528,129364,252721,2020-01-11 16:51:39 UTC,unassign
2225538,68099,252721,2020-01-11 16:52:03 UTC,assign
2225539,68099,252721,2020-01-11 16:52:07 UTC,accept
2225540,19706,252977,2020-01-11 16:52:08 UTC,unassign
2225546,175277,250008,2020-01-11 16:52:50 UTC,pending_action_required
2225554,129364,252788,2020-01-11 16:53:12 UTC,review_resolution
2225556,301598,252788,2020-01-11 16:53:31 UTC,resolve
2225557,301598,252788,2020-01-11 16:53:36 UTC,rate
2225576,341545,250609,2020-01-11 16:55:26 UTC,resolve
2225578,341545,250609,2020-01-11 16:55:29 UTC,rate
2225604,47173,252977,2020-01-11 16:57:52 UTC,assign
2225605,47173,252977,2020-01-11 16:58:04 UTC,accept
2225633,47173,252977,2020-01-11 16:59:44 UTC,pending_action_required
2225651,152773,252646,2020-01-11 17:00:29 UTC,escalate
2225655,71,252958,2020-01-11 17:00:41 UTC,pending_reminder_first
2225658,71,252456,2020-01-11 17:00:42 UTC,pending_reminder_first
2225659,71,251394,2020-01-11 17:00:44 UTC,pending_reminder_first
2225660,71,252651,2020-01-11 17:00:45 UTC,pending_reminder_first
2225661,71,252987,2020-01-11 17:00:46 UTC,pending_reminder_first
2225662,71,253015,2020-01-11 17:00:48 UTC,pending_reminder_first
2225663,71,251929,2020-01-11 17:00:49 UTC,pending_reminder_first
2225664,71,252471,2020-01-11 17:00:50 UTC,pending_reminder_first
2225665,71,251070,2020-01-11 17:00:51 UTC,pending_reminder_second
2225666,71,251234,2020-01-11 17:00:52 UTC,pending_reminder_second
2225667,71,251266,2020-01-11 17:00:53 UTC,pending_reminder_second
2225669,42422,249882,2020-01-11 17:00:56 UTC,rate
2225692,175277,252646,2020-01-11 17:01:47 UTC,assign
2225693,175277,252646,2020-01-11 17:01:50 UTC,reject
2225739,292295,248694,2020-01-11 17:04:30 UTC,rate
2225743,88085,253171,2020-01-11 17:04:54 UTC,resolve
2225745,88085,253171,2020-01-11 17:04:56 UTC,rate
2225771,88085,252646,2020-01-11 17:06:33 UTC,resolve
2225773,88085,252646,2020-01-11 17:06:37 UTC,rate
2225774,68099,252721,2020-01-11 17:06:40 UTC,review_resolution
2225806,240952,251772,2020-01-11 17:08:30 UTC,resolve
2225808,240952,251772,2020-01-11 17:08:33 UTC,rate
2225814,479283,252721,2020-01-11 17:08:55 UTC,review_not_resolved
2225825,444328,252825,2020-01-11 17:11:17 UTC,resolve
2225826,444328,252825,2020-01-11 17:11:22 UTC,rate
2225834,36526,252724,2020-01-11 17:12:45 UTC,review_resolution
2225932,18976,250876,2020-01-11 17:16:48 UTC,assign
2225934,18976,250876,2020-01-11 17:17:00 UTC,accept
2226003,68099,252721,2020-01-11 17:22:30 UTC,assign
2226005,68099,252721,2020-01-11 17:22:34 UTC,accept
2226099,194154,250722,2020-01-11 17:25:45 UTC,assign
2226102,194154,250722,2020-01-11 17:25:50 UTC,reject
2226107,221598,252671,2020-01-11 17:26:00 UTC,assign
2226110,221598,252671,2020-01-11 17:26:17 UTC,accept
2226138,486558,251202,2020-01-11 17:28:46 UTC,rate
2226169,221598,252671,2020-01-11 17:30:29 UTC,review_resolution
2226178,475066,252671,2020-01-11 17:30:37 UTC,resolve
2226216,475066,252671,2020-01-11 17:33:21 UTC,rate
2226231,68099,252721,2020-01-11 17:35:48 UTC,review_resolution
2226282,64850,250722,2020-01-11 17:40:08 UTC,assign
2226284,64850,250722,2020-01-11 17:40:11 UTC,accept
2226311,367542,252689,2020-01-11 17:42:11 UTC,not_pending_action_done
2226318,439826,250876,2020-01-11 17:43:07 UTC,resolve
2226319,439826,250876,2020-01-11 17:43:16 UTC,rate
2226320,33913,252776,2020-01-11 17:43:20 UTC,review_not_resolved
2226381,194154,252776,2020-01-11 17:48:30 UTC,assign
2226382,194154,252776,2020-01-11 17:48:39 UTC,accept
2226500,64850,250722,2020-01-11 17:59:08 UTC,review_resolution
2226520,71,252701,2020-01-11 18:00:40 UTC,pending_reminder_first
2226523,71,249630,2020-01-11 18:00:43 UTC,pending_reminder_second
2226524,71,250494,2020-01-11 18:00:43 UTC,pending_reminder_first
2226525,40476,250331,2020-01-11 18:00:43 UTC,resolve
2226526,71,250852,2020-01-11 18:00:46 UTC,pending_reminder_first
2226527,71,251081,2020-01-11 18:00:47 UTC,pending_reminder_second
2226529,71,250865,2020-01-11 18:00:49 UTC,pending_reminder_first
2226532,71,249548,2020-01-11 18:00:51 UTC,pending_reminder_second
2226533,194154,252776,2020-01-11 18:00:51 UTC,escalate
2226534,71,253010,2020-01-11 18:00:52 UTC,pending_reminder_first
2226538,71,251347,2020-01-11 18:00:55 UTC,pending_reminder_second
2226541,71,250994,2020-01-11 18:00:57 UTC,pending_reminder_second
2226598,268079,252471,2020-01-11 18:07:17 UTC,not_pending_action_done
2226621,50408,249931,2020-01-11 18:11:21 UTC,assign
2226633,71,249931,2020-01-11 18:12:47 UTC,unassign
2226634,50408,249931,2020-01-11 18:12:48 UTC,assign
2226635,50408,249931,2020-01-11 18:12:52 UTC,reject
2226639,50408,249931,2020-01-11 18:13:17 UTC,assign
2226641,50408,249931,2020-01-11 18:13:20 UTC,reject
2226642,50408,249931,2020-01-11 18:13:22 UTC,assign
2226643,50408,249931,2020-01-11 18:13:25 UTC,accept
2226661,486558,251202,2020-01-11 18:14:45 UTC,rate
2226791,479283,252724,2020-01-11 18:22:00 UTC,resolve
2226792,479283,252724,2020-01-11 18:22:06 UTC,rate
2226808,64850,252471,2020-01-11 18:23:24 UTC,assign
2226809,64850,252471,2020-01-11 18:23:26 UTC,accept
2226835,153283,249941,2020-01-11 18:25:04 UTC,assign
2226836,153283,249941,2020-01-11 18:25:08 UTC,reject
2227012,479283,252721,2020-01-11 18:37:00 UTC,resolve
2227014,479283,252721,2020-01-11 18:37:04 UTC,rate
2227038,176053,249669,2020-01-11 18:38:15 UTC,resolve
2227040,176053,249669,2020-01-11 18:38:22 UTC,rate
2227056,71,249931,2020-01-11 18:40:24 UTC,inactivate
2227214,182415,249473,2020-01-11 18:57:39 UTC,rate
2227240,71,252471,2020-01-11 19:00:43 UTC,inactivate
2227243,71,252633,2020-01-11 19:00:44 UTC,pending_reminder_first
2227244,71,252008,2020-01-11 19:00:46 UTC,pending_reminder_first
2227245,71,250695,2020-01-11 19:00:47 UTC,pending_reminder_first
2227246,71,253192,2020-01-11 19:00:48 UTC,pending_reminder_first
2227271,227786,252673,2020-01-11 19:02:57 UTC,review_not_resolved
2227273,331381,252673,2020-01-11 19:03:12 UTC,assign
2227275,331381,252673,2020-01-11 19:04:13 UTC,unassign
2227277,246391,250066,2020-01-11 19:04:15 UTC,review_not_resolved
2227386,47173,250066,2020-01-11 19:21:44 UTC,assign
2227392,71,250066,2020-01-11 19:24:11 UTC,unassign
2227465,477643,250119,2020-01-11 20:00:38 UTC,resolve
2227466,71,250947,2020-01-11 20:00:41 UTC,pending_reminder_second
2227467,465007,249106,2020-01-11 20:00:41 UTC,resolve
2227468,376196,249524,2020-01-11 20:00:42 UTC,resolve
2227470,71,250927,2020-01-11 20:00:44 UTC,pending_reminder_second
2227471,455431,250205,2020-01-11 20:00:44 UTC,resolve
2227517,48390,251506,2020-01-11 20:32:12 UTC,review_not_resolved
2227566,458657,248709,2020-01-11 21:32:56 UTC,review_not_resolved
2227619,71,252818,2020-01-11 23:00:40 UTC,pending_reminder_first
2227687,71,252890,2020-01-12 02:00:40 UTC,pending_reminder_first
2227688,71,253023,2020-01-12 02:00:41 UTC,pending_reminder_first
2227724,133807,253003,2020-01-12 02:57:38 UTC,resolve
2227725,133807,253003,2020-01-12 02:57:40 UTC,rate
2227726,372828,250380,2020-01-12 03:00:44 UTC,resolve
2227728,310115,248313,2020-01-12 03:14:27 UTC,rate
2227729,465007,249106,2020-01-12 03:16:11 UTC,rate
2227804,97944,252456,2020-01-12 04:35:50 UTC,resolve
2227806,97944,252456,2020-01-12 04:36:37 UTC,rate
2227846,9850,252977,2020-01-12 04:50:23 UTC,not_pending_action_done
2227878,71,252032,2020-01-12 05:00:40 UTC,pending_reminder_first
2227893,163412,251506,2020-01-12 05:09:59 UTC,assign
2227900,71,251506,2020-01-12 05:12:11 UTC,unassign
2227905,109559,252008,2020-01-12 05:13:27 UTC,resolve
2227906,109559,252008,2020-01-12 05:13:30 UTC,rate
2227922,319426,251887,2020-01-12 05:19:08 UTC,resolve
2227923,319426,251887,2020-01-12 05:19:10 UTC,rate
2227942,163412,251506,2020-01-12 05:32:43 UTC,assign
2227956,71,251506,2020-01-12 05:36:11 UTC,unassign
2227962,50408,249931,2020-01-12 05:37:36 UTC,assign
2227968,71,249931,2020-01-12 05:38:36 UTC,unassign
2227969,50408,249931,2020-01-12 05:38:37 UTC,assign
2227971,50408,249931,2020-01-12 05:38:42 UTC,reject
2227972,50408,249931,2020-01-12 05:38:43 UTC,assign
2227973,50408,249931,2020-01-12 05:38:46 UTC,accept
2227974,50408,252689,2020-01-12 05:39:03 UTC,assign
2227975,50408,252689,2020-01-12 05:39:10 UTC,accept
2227976,92802,250664,2020-01-12 05:39:11 UTC,resolve
2227977,92802,250664,2020-01-12 05:39:25 UTC,rate
2227987,50408,252689,2020-01-12 05:44:43 UTC,review_resolution
2227989,367542,252689,2020-01-12 05:44:48 UTC,resolve
2227990,367542,252689,2020-01-12 05:44:51 UTC,rate
2228004,474526,251000,2020-01-12 05:48:09 UTC,resolve
2228008,474526,251000,2020-01-12 05:48:30 UTC,rate
2228022,28324,253145,2020-01-12 05:52:36 UTC,resolve
2228023,28324,253145,2020-01-12 05:52:45 UTC,rate
2228058,71,249931,2020-01-12 06:00:38 UTC,inactivate
2228060,71,252975,2020-01-12 06:00:41 UTC,pending_reminder_first
2228167,22168,248709,2020-01-12 06:29:18 UTC,assign
2228188,71,248709,2020-01-12 06:33:09 UTC,unassign
2228191,372828,250380,2020-01-12 06:33:26 UTC,rate
2228243,194753,250291,2020-01-12 06:45:50 UTC,resolve
2228244,194753,250291,2020-01-12 06:45:52 UTC,rate
2228246,194753,250271,2020-01-12 06:46:10 UTC,resolve
2228247,194753,250271,2020-01-12 06:46:14 UTC,rate
2228261,425265,252009,2020-01-12 06:50:25 UTC,resolve
2228262,425265,252009,2020-01-12 06:50:37 UTC,rate
2228282,71,251505,2020-01-12 07:00:41 UTC,pending_reminder_second
2228284,392176,250653,2020-01-12 07:00:41 UTC,resolve
2228285,71,252800,2020-01-12 07:00:45 UTC,pending_reminder_first
2228286,71,248880,2020-01-12 07:00:46 UTC,pending_reminder_second
2228289,193187,250039,2020-01-12 07:02:20 UTC,resolve
2228290,193187,250039,2020-01-12 07:02:25 UTC,rate
2228298,465637,251046,2020-01-12 07:05:49 UTC,resolve
2228299,465637,251046,2020-01-12 07:05:51 UTC,rate
2228375,234555,252814,2020-01-12 07:27:24 UTC,resolve
2228376,234555,252814,2020-01-12 07:27:26 UTC,rate
2228501,25834,250742,2020-01-12 08:00:41 UTC,resolve
2228506,431527,252799,2020-01-12 08:02:12 UTC,not_pending_action_done
2228544,321311,250899,2020-01-12 08:06:44 UTC,resolve
2228547,321311,250899,2020-01-12 08:06:48 UTC,rate
2228594,386487,250927,2020-01-12 08:09:38 UTC,resolve
2228595,386487,250927,2020-01-12 08:09:42 UTC,rate
2228635,386487,250947,2020-01-12 08:15:23 UTC,resolve
2228636,386487,250947,2020-01-12 08:15:26 UTC,rate
2228676,16332,252799,2020-01-12 08:20:08 UTC,assign
2228677,386487,251266,2020-01-12 08:20:13 UTC,resolve
2228678,16332,252799,2020-01-12 08:20:15 UTC,accept
2228679,386487,251266,2020-01-12 08:20:15 UTC,rate
2228680,386487,251070,2020-01-12 08:20:21 UTC,resolve
2228681,386487,251070,2020-01-12 08:20:23 UTC,rate
2228683,386487,251081,2020-01-12 08:20:27 UTC,resolve
2228684,386487,251081,2020-01-12 08:20:30 UTC,rate
2228687,386487,251068,2020-01-12 08:20:40 UTC,resolve
2228688,386487,251068,2020-01-12 08:20:42 UTC,rate
2228689,386487,250994,2020-01-12 08:20:43 UTC,resolve
2228690,386487,250994,2020-01-12 08:20:46 UTC,rate
2228691,386487,251042,2020-01-12 08:20:48 UTC,resolve
2228692,386487,251042,2020-01-12 08:20:50 UTC,rate
2228703,386487,250982,2020-01-12 08:22:20 UTC,review_not_resolved
2228713,386487,251490,2020-01-12 08:23:12 UTC,resolve
2228731,386487,251490,2020-01-12 08:26:00 UTC,rate
2228732,16332,252799,2020-01-12 08:26:17 UTC,pending_action_required
2228735,386487,250962,2020-01-12 08:26:44 UTC,not_pending_action_done
2228821,431527,252799,2020-01-12 08:34:06 UTC,resolve
2228822,431527,252799,2020-01-12 08:34:07 UTC,rate
2228836,50408,249931,2020-01-12 08:42:18 UTC,assign
2228838,71,249931,2020-01-12 08:44:19 UTC,unassign
2228839,50408,249931,2020-01-12 08:44:19 UTC,assign
2228840,50408,249931,2020-01-12 08:44:23 UTC,reject
2228841,50408,249931,2020-01-12 08:44:24 UTC,assign
2228842,50408,249931,2020-01-12 08:44:25 UTC,accept
2228855,376196,249524,2020-01-12 08:46:31 UTC,rate
2228901,431679,252285,2020-01-12 08:57:43 UTC,resolve
2228902,431679,252285,2020-01-12 08:58:00 UTC,rate
2228909,279707,251241,2020-01-12 08:59:41 UTC,not_pending_action_done
2228996,386487,251001,2020-01-12 09:10:20 UTC,resolve
2229000,64850,250496,2020-01-12 09:10:24 UTC,assign
2229001,386487,251001,2020-01-12 09:10:25 UTC,rate
2229037,71,250496,2020-01-12 09:13:31 UTC,unassign
2229038,64850,250496,2020-01-12 09:13:31 UTC,assign
2229042,64850,250496,2020-01-12 09:13:46 UTC,reject
2229049,326345,248247,2020-01-12 09:13:59 UTC,rate
2229105,71,249931,2020-01-12 09:20:25 UTC,inactivate
2229127,249321,252247,2020-01-12 09:22:30 UTC,resolve
2229128,249321,252247,2020-01-12 09:22:32 UTC,rate
2229154,386487,251010,2020-01-12 09:26:03 UTC,resolve
2229155,386487,251010,2020-01-12 09:26:07 UTC,rate
2229164,33921,252760,2020-01-12 09:27:16 UTC,assign
2229184,71,252760,2020-01-12 09:30:29 UTC,unassign
2229236,33921,252760,2020-01-12 09:37:03 UTC,assign
2229239,33921,252760,2020-01-12 09:37:20 UTC,reject
2229377,33921,252760,2020-01-12 09:55:58 UTC,assign
2229379,33921,252760,2020-01-12 09:56:06 UTC,reject
2229380,33921,252760,2020-01-12 09:56:09 UTC,assign
2229381,33921,252760,2020-01-12 09:56:13 UTC,reject
2229388,152773,252760,2020-01-12 09:56:52 UTC,assign
2229391,152773,252760,2020-01-12 09:56:58 UTC,accept
2229402,152773,252760,2020-01-12 09:57:53 UTC,escalate
2229440,71,251221,2020-01-12 10:00:41 UTC,pending_reminder_second
2229441,71,250640,2020-01-12 10:00:41 UTC,pending_reminder_second
2229663,210809,253080,2020-01-12 10:15:46 UTC,resolve
2229668,210809,253080,2020-01-12 10:16:07 UTC,rate
2229734,152601,252760,2020-01-12 10:21:54 UTC,assign
2229736,152601,252760,2020-01-12 10:22:04 UTC,reject
2229748,152601,252760,2020-01-12 10:22:16 UTC,assign
2229750,152601,252760,2020-01-12 10:22:19 UTC,reject
2229751,152601,252760,2020-01-12 10:22:20 UTC,assign
2229755,152601,252760,2020-01-12 10:22:24 UTC,reject
2229756,152601,252760,2020-01-12 10:22:24 UTC,assign
2229808,71,252760,2020-01-12 10:27:09 UTC,unassign
2229896,296700,251241,2020-01-12 10:32:02 UTC,assign
2229897,296700,251241,2020-01-12 10:32:04 UTC,accept
2229922,354721,251031,2020-01-12 10:34:56 UTC,resolve
2229923,354721,251031,2020-01-12 10:35:03 UTC,rate
2229945,130838,251591,2020-01-12 10:38:00 UTC,rate
2229999,452982,251897,2020-01-12 10:45:16 UTC,review_not_resolved
2230021,452982,251897,2020-01-12 10:47:40 UTC,resolve
2230025,452982,251897,2020-01-12 10:47:43 UTC,rate
2230146,71,250807,2020-01-12 11:00:41 UTC,pending_reminder_second
2230236,50408,252760,2020-01-12 11:14:06 UTC,assign
2230239,50408,252760,2020-01-12 11:14:27 UTC,reject
2230246,50408,252760,2020-01-12 11:15:15 UTC,assign
2230254,50408,252760,2020-01-12 11:16:17 UTC,unassign
2230259,161259,252760,2020-01-12 11:17:28 UTC,assign
2230261,161259,252760,2020-01-12 11:17:31 UTC,reject
2230262,161259,252760,2020-01-12 11:17:32 UTC,assign
2230263,161259,252760,2020-01-12 11:17:35 UTC,reject
2230264,161259,252760,2020-01-12 11:17:36 UTC,assign
2230265,161259,252760,2020-01-12 11:17:55 UTC,reject
2230266,161259,252760,2020-01-12 11:17:56 UTC,assign
2230267,161259,252760,2020-01-12 11:17:58 UTC,reject
2230268,161259,252760,2020-01-12 11:17:59 UTC,assign
2230270,71,252760,2020-01-12 11:19:23 UTC,unassign
2230271,161259,252760,2020-01-12 11:19:24 UTC,assign
2230272,161259,252760,2020-01-12 11:19:30 UTC,reject
2230273,161259,252760,2020-01-12 11:19:31 UTC,assign
2230275,161259,252760,2020-01-12 11:19:47 UTC,reject
2230276,161259,252760,2020-01-12 11:19:48 UTC,assign
2230279,71,251241,2020-01-12 11:20:24 UTC,inactivate
2230283,161259,252760,2020-01-12 11:20:50 UTC,unassign
2230284,161259,252760,2020-01-12 11:20:50 UTC,assign
2230285,161259,252760,2020-01-12 11:20:57 UTC,reject
2230286,161259,252760,2020-01-12 11:20:58 UTC,assign
2230295,161259,252760,2020-01-12 11:21:59 UTC,unassign
2230296,161259,252760,2020-01-12 11:22:01 UTC,assign
2230308,161259,252760,2020-01-12 11:23:03 UTC,unassign
2230310,294653,251820,2020-01-12 11:24:00 UTC,resolve
2230311,294653,251820,2020-01-12 11:24:02 UTC,rate
2230328,218573,252760,2020-01-12 11:28:07 UTC,assign
2230330,218573,252760,2020-01-12 11:28:20 UTC,reject
2230331,218573,252760,2020-01-12 11:28:22 UTC,assign
2230332,218573,252760,2020-01-12 11:28:29 UTC,reject
2230333,218573,252760,2020-01-12 11:28:30 UTC,assign
2230334,218573,252760,2020-01-12 11:28:34 UTC,reject
2230336,218573,252760,2020-01-12 11:28:35 UTC,assign
2230339,218573,252760,2020-01-12 11:28:47 UTC,reject
2230340,218573,252760,2020-01-12 11:28:48 UTC,assign
2230343,218573,252760,2020-01-12 11:29:15 UTC,reject
2230344,218573,252760,2020-01-12 11:29:16 UTC,assign
2230345,218573,252760,2020-01-12 11:29:24 UTC,reject
2230346,218573,252760,2020-01-12 11:29:26 UTC,assign
2230347,218573,252760,2020-01-12 11:29:34 UTC,reject
2230348,218573,252760,2020-01-12 11:29:35 UTC,assign
2230353,218573,252760,2020-01-12 11:29:52 UTC,reject
2230354,218573,252760,2020-01-12 11:29:53 UTC,assign
2230355,218573,252760,2020-01-12 11:29:58 UTC,reject
2230356,218573,252760,2020-01-12 11:29:59 UTC,assign
2230360,218573,252760,2020-01-12 11:30:17 UTC,reject
2230361,218573,252760,2020-01-12 11:30:19 UTC,assign
2230375,71,252760,2020-01-12 11:31:20 UTC,unassign
2230378,218573,252760,2020-01-12 11:31:38 UTC,assign
2230379,218573,252760,2020-01-12 11:31:45 UTC,reject
2230380,218573,252760,2020-01-12 11:31:47 UTC,assign
2230388,9909,252938,2020-01-12 11:33:09 UTC,resolve
2230391,9909,252938,2020-01-12 11:33:11 UTC,rate
2230412,71,252760,2020-01-12 11:36:12 UTC,unassign
2230430,417024,252590,2020-01-12 11:38:49 UTC,rate
2230470,218573,252760,2020-01-12 11:46:49 UTC,assign
2230476,71,252760,2020-01-12 11:48:40 UTC,unassign
2230478,218573,252760,2020-01-12 11:48:41 UTC,assign
2230480,218573,252760,2020-01-12 11:48:47 UTC,reject
2230481,218573,252760,2020-01-12 11:48:48 UTC,assign
2230485,218573,252760,2020-01-12 11:48:53 UTC,reject
2230487,218573,252760,2020-01-12 11:48:54 UTC,assign
2230493,71,252760,2020-01-12 11:51:09 UTC,unassign
2230498,47173,250982,2020-01-12 11:52:46 UTC,assign
2230500,47173,250982,2020-01-12 11:53:19 UTC,accept
2230501,296700,251241,2020-01-12 11:53:42 UTC,assign
2230502,296700,251241,2020-01-12 11:53:45 UTC,accept
2230507,47173,252977,2020-01-12 11:54:25 UTC,assign
2230519,296700,251241,2020-01-12 11:55:20 UTC,pending_action_required
2230529,71,252977,2020-01-12 11:57:09 UTC,unassign
2230531,47173,252977,2020-01-12 11:57:39 UTC,assign
2230532,47173,252977,2020-01-12 11:57:48 UTC,accept
2230537,386487,250982,2020-01-12 11:58:13 UTC,resolve
2230538,386487,250982,2020-01-12 11:58:15 UTC,rate
2230540,386487,250982,2020-01-12 11:58:29 UTC,rate
2230563,71,253082,2020-01-12 12:00:40 UTC,pending_reminder_first
2230566,116891,250825,2020-01-12 12:01:29 UTC,resolve
2230567,116891,250825,2020-01-12 12:01:31 UTC,rate
2230592,311384,251586,2020-01-12 12:05:53 UTC,review_not_resolved
2230641,175420,252261,2020-01-12 12:12:24 UTC,not_pending_action_done
2230647,311384,251394,2020-01-12 12:13:06 UTC,review_not_resolved
2230740,303484,251742,2020-01-12 12:23:37 UTC,not_pending_action_done
2230756,152601,252760,2020-01-12 12:25:12 UTC,assign
2230761,152601,252760,2020-01-12 12:25:18 UTC,reject
2230762,152601,252760,2020-01-12 12:25:18 UTC,assign
2230766,152601,252760,2020-01-12 12:25:24 UTC,reject
2230767,152601,252760,2020-01-12 12:25:24 UTC,assign
2230779,43738,251133,2020-01-12 12:26:23 UTC,reactivate
2230780,152601,252760,2020-01-12 12:26:26 UTC,unassign
2230781,152601,252760,2020-01-12 12:26:26 UTC,assign
2230788,152601,252760,2020-01-12 12:27:28 UTC,unassign
2230789,152601,252760,2020-01-12 12:27:29 UTC,assign
2230796,152601,252760,2020-01-12 12:28:31 UTC,unassign
2230832,152601,252760,2020-01-12 12:31:40 UTC,assign
2230835,152601,252760,2020-01-12 12:31:57 UTC,accept
2230839,152601,252760,2020-01-12 12:32:37 UTC,escalate
2230918,350351,250915,2020-01-12 12:37:33 UTC,rate
2231005,26712,251742,2020-01-12 12:44:26 UTC,assign
2231011,26712,251742,2020-01-12 12:45:27 UTC,unassign
2231036,152601,249457,2020-01-12 12:47:28 UTC,assign
2231037,152601,249457,2020-01-12 12:47:37 UTC,accept
2231049,152601,251511,2020-01-12 12:49:26 UTC,assign
2231050,152601,251511,2020-01-12 12:49:29 UTC,reject
2231058,152601,248584,2020-01-12 12:49:54 UTC,assign
2231059,57222,251742,2020-01-12 12:50:04 UTC,assign
2231060,152601,248584,2020-01-12 12:50:06 UTC,reject
2231061,152601,250318,2020-01-12 12:50:08 UTC,assign
2231062,57222,251742,2020-01-12 12:50:10 UTC,reject
2231064,152601,250318,2020-01-12 12:50:12 UTC,reject
2231065,152601,250754,2020-01-12 12:50:14 UTC,assign
2231067,152601,250754,2020-01-12 12:50:17 UTC,reject
2231087,152601,252351,2020-01-12 12:51:48 UTC,assign
2231088,152601,252351,2020-01-12 12:51:54 UTC,reject
2231174,282306,251742,2020-01-12 12:57:33 UTC,assign
2231175,282306,251742,2020-01-12 12:57:36 UTC,accept
2231189,71,251256,2020-01-12 13:00:41 UTC,pending_reminder_first
2231190,71,252523,2020-01-12 13:00:42 UTC,pending_reminder_first
2231191,71,252099,2020-01-12 13:00:43 UTC,pending_reminder_first
2231192,71,249505,2020-01-12 13:00:44 UTC,pending_reminder_first
2231193,71,251178,2020-01-12 13:00:45 UTC,pending_reminder_second
2231194,71,252964,2020-01-12 13:00:47 UTC,pending_reminder_first
2231195,71,251054,2020-01-12 13:00:48 UTC,pending_reminder_second
2231305,184640,252760,2020-01-12 13:11:28 UTC,assign
2231310,184640,252760,2020-01-12 13:11:45 UTC,accept
2231428,71,252977,2020-01-12 13:20:24 UTC,inactivate
2231438,395209,251647,2020-01-12 13:20:51 UTC,resolve
2231444,395209,251647,2020-01-12 13:21:54 UTC,rate
2231561,34801,248709,2020-01-12 13:30:49 UTC,assign
2231564,34801,248709,2020-01-12 13:30:54 UTC,accept
2231698,71,251742,2020-01-12 13:40:25 UTC,inactivate
2231886,184640,252760,2020-01-12 13:50:34 UTC,pending_action_required
2231916,41919,251742,2020-01-12 13:53:46 UTC,assign
2231917,41919,251742,2020-01-12 13:53:48 UTC,accept
2232034,71,251832,2020-01-12 14:00:40 UTC,pending_reminder_first
2232036,71,250679,2020-01-12 14:00:41 UTC,pending_reminder_second
2232116,41919,251742,2020-01-12 14:04:20 UTC,review_resolution
2232157,64985,250607,2020-01-12 14:07:16 UTC,reactivate
2232165,64985,250607,2020-01-12 14:07:30 UTC,review_resolution
2232214,64985,251438,2020-01-12 14:09:14 UTC,reactivate
2232215,64985,251438,2020-01-12 14:09:17 UTC,review_resolution
2232288,43738,251133,2020-01-12 14:13:25 UTC,pending_action_required
2232420,214672,252420,2020-01-12 14:18:54 UTC,rate
2232430,152601,249457,2020-01-12 14:19:37 UTC,review_resolution
2232523,486558,251202,2020-01-12 14:25:31 UTC,rate
2232660,163412,251506,2020-01-12 14:32:31 UTC,assign
2232662,161259,250014,2020-01-12 14:32:33 UTC,assign
2232665,161259,250014,2020-01-12 14:32:44 UTC,reject
2232677,163412,251506,2020-01-12 14:33:08 UTC,accept
2232728,163412,251506,2020-01-12 14:35:30 UTC,review_resolution
2232793,161259,250496,2020-01-12 14:37:39 UTC,assign
2232800,161259,250496,2020-01-12 14:38:07 UTC,reject
2232801,161259,250496,2020-01-12 14:38:09 UTC,assign
2232803,161259,250496,2020-01-12 14:38:12 UTC,reject
2232804,161259,250496,2020-01-12 14:38:14 UTC,assign
2232833,161259,250496,2020-01-12 14:39:16 UTC,unassign
2232938,170696,250496,2020-01-12 14:45:51 UTC,assign
2232946,170696,250496,2020-01-12 14:46:01 UTC,accept
2233106,36526,252177,2020-01-12 14:52:28 UTC,reactivate
2233120,36526,252177,2020-01-12 14:52:56 UTC,pending_action_required
2233375,186609,251153,2020-01-12 15:00:43 UTC,resolve
2233377,71,248929,2020-01-12 15:00:46 UTC,pending_reminder_first
2233379,71,251788,2020-01-12 15:00:49 UTC,pending_reminder_second
2233442,35759,252673,2020-01-12 15:03:09 UTC,assign
2233445,35759,252673,2020-01-12 15:03:12 UTC,reject
2233575,34801,248709,2020-01-12 15:08:18 UTC,review_resolution
2233583,458657,248709,2020-01-12 15:08:40 UTC,review_not_resolved
2233632,224133,251586,2020-01-12 15:10:44 UTC,assign
2233635,224133,251586,2020-01-12 15:10:51 UTC,accept
2233654,311384,251569,2020-01-12 15:12:06 UTC,review_not_resolved
2233670,224133,251569,2020-01-12 15:13:17 UTC,assign
2233671,224133,251569,2020-01-12 15:13:21 UTC,accept
2233682,34801,248709,2020-01-12 15:13:46 UTC,assign
2233691,34801,248709,2020-01-12 15:13:51 UTC,reject
2233695,34801,248709,2020-01-12 15:13:54 UTC,assign
2233698,34801,248709,2020-01-12 15:13:56 UTC,accept
2233777,235285,251367,2020-01-12 15:17:19 UTC,rate
2233781,224133,251586,2020-01-12 15:17:33 UTC,review_resolution
